nct_id;url_link;lead_sponsor;overall_status;results_reported;is_overdue;completion_date;results_date;download_date;brief_title;population_type
NCT03094962;https://clinicaltrials.gov/show/NCT03094962;University of Southampton;Completed;False;True;2017-09-05;No;2019-09-18;Development of a Musculoskeletal Model of the PIP Joint;2-no result and overdue
NCT03093753;https://clinicaltrials.gov/show/NCT03093753;University of Leeds;Completed;False;True;2017-08-01;No;2019-09-18;Effect of a Beverage Comprised of Compounds From Olives on Post-prandial Blood Glucose Responses in Healthy Volunteers;2-no result and overdue
NCT03090347;https://clinicaltrials.gov/show/NCT03090347;University of Oxford;Recruiting;False;False;2022-03-31;No;2019-09-18;Effects of Dietary Nutrients on Liver and Adipose Tissue Metabolism;3-no result and not yet overdue
NCT03813836;https://clinicaltrials.gov/show/NCT03813836;University College London;Recruiting;False;False;2021-12-31;No;2019-09-18;Phase II Trial of Pembrolizumab in Recurrent or Metastatic HNSCC;3-no result and not yet overdue
NCT03811938;https://clinicaltrials.gov/show/NCT03811938;Imperial College London;Recruiting;False;False;2020-06-01;No;2019-09-18;Ablation of Low Voltage Regions in Persistent Atrial Fibrillation;3-no result and not yet overdue
NCT03813069;https://clinicaltrials.gov/show/NCT03813069;London School of Hygiene and Tropical Medicine;Suspended;False;False;2019-06-01;No;2019-09-18;Testing Insect Repellents Against Musca Sorbens, the Vector of Trachoma;3-no result and not yet overdue
NCT03813771;https://clinicaltrials.gov/show/NCT03813771;University of Leeds;Not yet recruiting;False;False;2023-02-01;No;2019-09-18;Targeted Treatment Early With Etanercept + Methotrexate vs.T2T Care for DMARD-naïve Early RA Patients Based on naïve T-cell Stratification;3-no result and not yet overdue
NCT03813134;https://clinicaltrials.gov/show/NCT03813134;University of Leicester;Not yet recruiting;False;False;2023-03-03;No;2019-09-18;Testing the Value of Novel Strategy and Its Cost Efficacy in Order to Improve the Poor Outcomes in Cardiogenic Shock;3-no result and not yet overdue
NCT03813953;https://clinicaltrials.gov/show/NCT03813953;University of Edinburgh;Not yet recruiting;False;False;2019-05-31;No;2019-09-18;The Effect of Analgesic Modalities on Long Term Outcomes Following Open Liver Resection;3-no result and not yet overdue
NCT03815942;https://clinicaltrials.gov/show/NCT03815942;University of Oxford;Recruiting;False;False;2020-12-10;No;2019-09-18;VAccination in Early and ADvanced Prostate caNCEr;3-no result and not yet overdue
NCT03816137;https://clinicaltrials.gov/show/NCT03816137;Imperial College London;Recruiting;False;False;2019-08-15;No;2019-09-18;Modelling the Interaction Between Rationally-designed Synthetic Model Viral Protein Immunogens;3-no result and not yet overdue
NCT03815162;https://clinicaltrials.gov/show/NCT03815162;University of Nottingham;Recruiting;False;False;2020-04-30;No;2019-09-18;Cocoa Flavanol Supplementation in Raynaud's Phenomenon;3-no result and not yet overdue
NCT03815838;https://clinicaltrials.gov/show/NCT03815838;Cardiff University;Recruiting;False;False;2020-12-01;No;2019-09-18;Molecular Imaging of Pituitary Adenomas;3-no result and not yet overdue
NCT03811210;https://clinicaltrials.gov/show/NCT03811210;University of Liverpool;Completed;False;False;2018-12-07;No;2019-09-18;Using the Norm Range to Predict the Effect of Food Portion Size Reductions on Compensation Over 5 Days;3-no result and not yet overdue
NCT03116256;https://clinicaltrials.gov/show/NCT03116256;University of Nottingham;Recruiting;False;False;2019-05-31;No;2019-09-18;The Effect of Very Low Calorie Diet With and Without Exercise on Muscle Synthesis in Middle-aged Overweight Male.;3-no result and not yet overdue
NCT03117920;https://clinicaltrials.gov/show/NCT03117920;Queen Mary University of London;Unknown status;False;True;2018-05-15;No;2019-09-18;A Phase II, International Open Label Trial of Minnelide™ in Patients With Refractory Pancreatic Cancer;2-no result and overdue
NCT03112889;https://clinicaltrials.gov/show/NCT03112889;University College London;Completed;False;True;2017-04-05;No;2019-09-18;Sodium Valproate for GSDV;2-no result and overdue
NCT03116126;https://clinicaltrials.gov/show/NCT03116126;Imperial College London;Recruiting;False;False;2021-03-31;No;2019-09-18;Noradrenergic Add-on Therapy With Guanfacine;3-no result and not yet overdue
NCT03111810;https://clinicaltrials.gov/show/NCT03111810;University of Oxford;Recruiting;False;False;2018-12-01;No;2019-09-18;Targeting Iatrogenic Cushing's Syndrome With 11β-hydroxysteroid Dehydrogenase Type 1 Inhibition;3-no result and not yet overdue
NCT03117933;https://clinicaltrials.gov/show/NCT03117933;University of Oxford;Recruiting;False;False;2021-03-30;No;2019-09-18;Olaparib +/- Cediranib or Chemotherapy in Patients With Platinum-resistant Ovarian Cancer;3-no result and not yet overdue
NCT03114917;https://clinicaltrials.gov/show/NCT03114917;University of Manchester;Recruiting;False;False;2021-01-01;No;2019-09-18;Cognitive AppRoaches to coMbatting Suicidality;3-no result and not yet overdue
NCT03111472;https://clinicaltrials.gov/show/NCT03111472;University of Southampton;Active, not recruiting;False;False;2018-12-01;No;2019-09-18;Development and Evaluation of a Guide to Help People With Parkinson's and Their Caregivers to Self-manage Falling;3-no result and not yet overdue
NCT03119597;https://clinicaltrials.gov/show/NCT03119597;University of Reading;Active, not recruiting;False;True;2017-11-27;No;2019-09-18;An Investigation Into the Effects of Blueberry Anthocyanin on Cognitive Functioning and Mood in Adolescents.;2-no result and overdue
NCT01623518;https://clinicaltrials.gov/show/NCT01623518;University of Oxford;Completed;False;True;2013-03-01;No;2019-09-18;A Phase I Study to Determine the Safety and Immunogenicity of the Candidate Influenza Vaccine ChAdOx1-NP+M1;2-no result and overdue
NCT01621867;https://clinicaltrials.gov/show/NCT01621867;Imperial College London;Completed;False;True;2014-05-01;No;2019-09-18;Repeated Application of Gene Therapy in CF Patients;2-no result and overdue
NCT01623011;https://clinicaltrials.gov/show/NCT01623011;University of Oxford;Completed;False;True;2015-12-15;No;2019-09-18;Can Shoulder Arthroscopy Work;2-no result and overdue
NCT01629277;https://clinicaltrials.gov/show/NCT01629277;University of Cambridge;Completed;False;True;2012-05-01;No;2019-09-18;Closing the Loop in Adolescents During Non-compliance Behaviours;2-no result and overdue
NCT01622972;https://clinicaltrials.gov/show/NCT01622972;University of Nottingham;Completed;False;True;2014-02-01;No;2019-09-18;Mode of Action of Moviprep;2-no result and overdue
NCT01622920;https://clinicaltrials.gov/show/NCT01622920;University of Leeds;Completed;False;True;2012-12-01;No;2019-09-18;Preliminary Clinical Study of Ultrasound to Measure Enamel Thickness;2-no result and overdue
NCT01621828;https://clinicaltrials.gov/show/NCT01621828;Imperial College London;Terminated;False;True;2012-08-01;No;2019-09-18;Multimedia Information and Pre-operative Anxiety;2-no result and overdue
NCT01622387;https://clinicaltrials.gov/show/NCT01622387;Imperial College London;Withdrawn;False;False;2014-07-03;No;2019-09-18;Radial Artery Versus Saphenous Vein Patency (RSVP) Trial - 10 Year Follow-up;3-no result and not yet overdue
NCT01621854;https://clinicaltrials.gov/show/NCT01621854;Imperial College London;Completed;False;True;2015-06-01;No;2019-09-18;NUC-1031 in Patients With Advanced Solid Tumours;2-no result and overdue
NCT01629251;https://clinicaltrials.gov/show/NCT01629251;University of Cambridge;Completed;False;True;2011-09-01;No;2019-09-18;Closing the Loop for 36 Hours in Adolescents With Type 1 Diabetes: Evaluation of Reduced Meal Bolusing;2-no result and overdue
NCT01623557;https://clinicaltrials.gov/show/NCT01623557;University of Oxford;Completed;False;True;2012-11-01;No;2019-09-18;A Challenge Study to Assess the Protective Efficacy of Two Malaria Vaccine Candidates;2-no result and overdue
NCT02053519;https://clinicaltrials.gov/show/NCT02053519;University of Dundee;Completed;False;True;2016-04-01;No;2019-09-18;Can Vitamin D Supplementation Improve Hepatitis C Cure Rates;2-no result and overdue
NCT02055898;https://clinicaltrials.gov/show/NCT02055898;Imperial College London;Completed;False;True;2015-08-01;No;2019-09-18;SWS And Daytime Functioning in Chronic FatiguE Syndrome (SAFFE);2-no result and overdue
NCT02059447;https://clinicaltrials.gov/show/NCT02059447;University College London Hospitals;Completed;False;True;2015-12-01;No;2019-09-18;A Comparison of the Benefits of Mindfulness Based Cognitive Therapy, Relaxation Therapy and a Waiting List Control in the Management of Distress in Chronic Tinnitus Patients;2-no result and overdue
NCT02059863;https://clinicaltrials.gov/show/NCT02059863;London School of Hygiene and Tropical Medicine;Unknown status;False;True;2017-10-01;No;2019-09-18;SPRING Cluster Randomised Controlled Trial;2-no result and overdue
NCT02053025;https://clinicaltrials.gov/show/NCT02053025;Imperial College London;Completed;False;True;2012-10-01;No;2019-09-18;Appetite Regulation and Mycoprotein;2-no result and overdue
NCT02053051;https://clinicaltrials.gov/show/NCT02053051;Imperial College London;Suspended;False;False;2020-12-01;No;2019-09-18;Advanced Bolus Calculator for Type 1 Diabetes (ABC4D);3-no result and not yet overdue
NCT02053038;https://clinicaltrials.gov/show/NCT02053038;Imperial College London;Active, not recruiting;False;False;2021-01-19;No;2019-09-18;Functional Lesion Assessment of Intermediate Stenosis to Guide Revascularisation;3-no result and not yet overdue
NCT02059655;https://clinicaltrials.gov/show/NCT02059655;Cardiff University;Completed;False;True;2016-03-01;No;2019-09-18;Prostaglandin F2-alpha Eye Drops in Thyroid Eye Disease (Bima Study);2-no result and overdue
NCT02056184;https://clinicaltrials.gov/show/NCT02056184;University of Leeds;Active, not recruiting;False;True;2017-12-01;No;2019-09-18;Targeted Ultrasound in Rheumatoid Arthritis;2-no result and overdue
NCT02052076;https://clinicaltrials.gov/show/NCT02052076;University of Nottingham;Completed;False;True;2013-07-01;No;2019-09-18;Influence of the Constancy of Daily Meal Pattern on Energy Balance, Glucose Profiles an Appetite in Healthy Women;2-no result and overdue
NCT00845169;https://clinicaltrials.gov/show/NCT00845169;University of Edinburgh;Completed;False;True;2013-06-01;No;2019-09-18;The Role of Nitric Oxide Synthase Isoforms in the Cardiovascular Effects of Air Pollution;2-no result and overdue
NCT00843570;https://clinicaltrials.gov/show/NCT00843570;University of Oxford;Completed;False;True;2013-05-01;No;2019-09-18;Natural Versus HRT Cycles in Frozen Embryo Replacement Treatment;2-no result and overdue
NCT00845598;https://clinicaltrials.gov/show/NCT00845598;University of Dundee;Withdrawn;False;False;2011-08-01;No;2019-09-18;Azelastine Fluticasone Combination vs. Fluticasone;3-no result and not yet overdue
NCT00845767;https://clinicaltrials.gov/show/NCT00845767;University of Edinburgh;Completed;False;True;2009-07-01;No;2019-09-18;The Cardiovascular Effects of Air Pollution: the Role of Nitric Oxide;2-no result and overdue
NCT02444520;https://clinicaltrials.gov/show/NCT02444520;King's College London;Completed;False;True;2018-01-01;No;2019-09-18;PRINCE Primary: Integrated GP Care for Persistent Physical Symptoms - a Feasibility & Cluster Randomised Controlled Trial;2-no result and overdue
NCT02443831;https://clinicaltrials.gov/show/NCT02443831;University College London;Recruiting;False;False;2020-10-01;No;2019-09-18;CARPALL: Immunotherapy With CD19 CAR T-cells for CD19+ Haematological Malignancies;3-no result and not yet overdue
NCT02443896;https://clinicaltrials.gov/show/NCT02443896;University of Birmingham;Unknown status;False;True;2017-04-01;No;2019-09-18;The Use of Pit and Fissure Sealants in Children Requiring Caries Related Dental Extractions;2-no result and overdue
NCT02449759;https://clinicaltrials.gov/show/NCT02449759;University of Edinburgh;Completed;False;True;2017-05-01;No;2019-09-18;An ACT Manual-based, Guided Self-help Intervention Pilot;2-no result and overdue
NCT02449746;https://clinicaltrials.gov/show/NCT02449746;University of Cambridge;Completed;False;True;2017-08-01;No;2019-09-18;Study of Immunotherapy in Autoantibody Positive Psychosis;2-no result and overdue
NCT02441309;https://clinicaltrials.gov/show/NCT02441309;University of Oxford;Terminated;True;True;2016-11-04;2017-07-06;2019-09-18;A Eurosarc Study of Mifamurtide in Advanced Osteosarcoma (MEMOS);1-result posted and overdue
NCT02444156;https://clinicaltrials.gov/show/NCT02444156;University of Leicester;Completed;False;True;2016-10-01;No;2019-09-18;Rowing Away From Diabetes;2-no result and overdue
NCT02446314;https://clinicaltrials.gov/show/NCT02446314;University of Reading;Completed;True;True;2016-11-01;2018-10-10;2019-09-18;An Investigation Into the Effects of a Wild Blueberry Powder and a Wild Blueberry Extract on Cognition in Older Adults;1-result posted and overdue
NCT02440932;https://clinicaltrials.gov/show/NCT02440932;University of Glasgow;Completed;False;True;2016-03-01;No;2019-09-18;Impact of Phenylketonuria-type Diet on Appetite, Appetite Hormones and Diet Induced Thermogenesis;2-no result and overdue
NCT02445859;https://clinicaltrials.gov/show/NCT02445859;University of Leeds;Completed;True;True;2017-05-01;2019-06-03;2019-09-18;Continuous Antibiotic Prophylaxis in Colorectal Surgery;1-result posted and overdue
NCT02956811;https://clinicaltrials.gov/show/NCT02956811;University of Dundee;Completed;False;False;2019-03-14;No;2019-09-18;Does Dapagliflozin Regress Left Ventricular Hypertrophy In Patients With Type 2 Diabetes?;3-no result and not yet overdue
NCT02950454;https://clinicaltrials.gov/show/NCT02950454;University of Glasgow;Completed;False;True;2017-09-01;No;2019-09-18;The Effect of High Intensity Interval Training on Cardiovascular Fitness in People With Progressive Multiple Sclerosis.;2-no result and overdue
NCT02950441;https://clinicaltrials.gov/show/NCT02950441;University of Birmingham;Unknown status;False;False;2018-09-01;No;2019-09-18;Nicotinamide Adenine Dinucleotide and Skeletal Muscle Metabolic Phenotype;3-no result and not yet overdue
NCT02953106;https://clinicaltrials.gov/show/NCT02953106;University of Dundee;Terminated;False;False;2018-09-10;No;2019-09-18;Effects of Intranasal Fluticasone Plus Azelastine on Airway Inflammation in Patients With Asthma & Allergic Rhinitis;3-no result and not yet overdue
NCT03483935;https://clinicaltrials.gov/show/NCT03483935;University of Dundee;Completed;False;False;2019-02-28;No;2019-09-18;Microwave Therapy for Treatment of Precancerous Actinic Keratoses;3-no result and not yet overdue
